City_ID,City,Lat,Lng,Max Temp (F),Humidity,Cloudiness,Wind Speed,Country,Date
276,juruti,-2.1522,-56.0922,84.94,69,100,5.55,BR,1704727608
277,save,8.0425,2.486,102.27,12,50,2.98,BJ,1704727608
278,gulu,2.7746,32.299,88.72,26,67,2.3,UG,1704727609
279,sucua,-2.4667,-78.1667,74.14,83,100,2.3,EC,1704727609
280,lewin brzeski,50.7487,17.6169,22.73,50,10,10.25,PL,1704727610
281,pisco,-13.7,-76.2167,75.25,78,100,5.75,PE,1704727610
282,usogorsk,63.4106,48.6872,8.67,95,100,6.04,RU,1704727610
283,yasnyy,51.0333,59.8742,-6.99,95,5,8.72,RU,1704727611
284,axim,4.8699,-2.2405,85.35,69,27,9.28,GH,1704727611
285,umba,66.6871,34.3429,9.81,92,91,7.11,RU,1704727612
286,anadyr,64.75,177.4833,5.5,85,100,11.18,RU,1704727612
287,hoek van holland,51.9775,4.1333,32.02,73,68,8.01,NL,1704727613
288,thanh hoa,19.8,105.7667,69.28,92,6,2.73,VN,1704727613
289,revda,56.801,59.9303,-7.13,95,100,14.03,RU,1704727614
290,magdagachi,53.45,125.8,-6.43,78,62,7.52,RU,1704727614
291,hirara,24.8,125.2833,66.47,77,75,4.61,JP,1704727615
292,sungai penuh,-2.0833,101.3833,66.69,98,100,1.25,ID,1704727615
293,trincomalee,8.5711,81.2335,79.93,85,100,12.93,LK,1704727616
294,morogoro,-6.8167,37.6667,76.57,91,70,5.14,TZ,1704727616
295,laojunmiao,39.8333,97.7333,25.18,24,0,5.19,CN,1704727617
296,kwang binh,17.4833,106.6,70.16,90,9,7.0,VN,1704727617
297,fortaleza,-3.7227,-38.5247,87.93,70,40,10.36,BR,1704727618
298,vernon,50.2581,-119.2691,29.61,70,100,5.75,CA,1704727417
299,zaozersk,69.4005,32.4476,13.03,93,100,4.72,RU,1704727619
300,quepos,9.4236,-84.1652,83.75,54,100,0.78,CR,1704727619
301,nemuro,43.3236,145.575,26.11,62,71,11.23,JP,1704727620
302,prado,-17.3411,-39.2208,83.5,71,98,9.78,BR,1704727620
303,pagouda,9.7525,1.3278,95.52,7,4,6.26,TG,1704727621
304,mount pearl,47.5166,-52.7813,26.33,87,100,21.85,CA,1704727621
305,okahao,-17.885,15.0667,78.53,59,98,10.22,NA,1704727622
306,along,28.1667,94.7667,51.48,63,0,2.01,IN,1704727622
307,chegdomyn,51.1167,133.0167,-27.92,99,36,2.55,RU,1704727623
308,ouled mimoun,34.9047,-1.0339,59.02,21,2,11.14,DZ,1704727623
309,fortuna,40.5982,-124.1573,43.93,87,100,8.01,US,1704727624
310,tanout,14.9709,8.8879,85.66,7,24,12.62,NE,1704727624
311,chonchi,-42.6128,-73.8092,60.31,48,88,4.23,CL,1704727625
312,eyl,7.9803,49.8164,76.28,65,67,27.81,SO,1704727625
313,mana,5.6592,-53.7767,83.86,68,33,8.52,GF,1704727626
314,puerto francisco de orellana,-0.4667,-76.9667,77.05,88,75,2.3,EC,1704727626
315,chibougamau,49.9168,-74.3659,6.42,85,100,9.22,CA,1704727627
316,puerto baquerizo moreno,-0.9,-89.6,79.79,78,75,13.8,EC,1704727628
317,plastun,44.7561,136.2939,10.53,55,100,5.17,RU,1704727628
318,bismarck,46.8083,-100.7837,8.44,81,100,5.75,US,1704727484
319,siracusa,37.0881,15.2792,53.19,65,85,25.75,IT,1704727510
320,tamandare,-8.7597,-35.1047,88.41,57,9,13.47,BR,1704727630
321,varzelandia,-15.7014,-44.0275,75.13,80,100,6.93,BR,1704727630
322,debre birhan,9.6833,39.5333,56.35,55,66,7.83,ET,1704727631
323,nar'yan-mar,67.6713,53.087,-3.89,100,64,8.01,RU,1704727631
324,menongue,-14.6585,17.691,77.29,62,76,3.06,AO,1704727632
325,krivogashtani,41.3361,21.3331,41.02,95,100,2.13,MK,1704727632
326,lata,40.1629,-8.3327,48.07,58,100,3.18,PT,1704727633
327,tangi,34.3006,71.6536,46.4,27,100,1.34,PK,1704727633
328,kampong cham,11.9934,105.4635,80.31,58,26,0.56,KH,1704727634
329,al kharijah,25.4514,30.5464,73.51,17,4,10.13,EG,1704727635
330,sao vicente,-23.9631,-46.3919,97.27,57,0,7.0,BR,1704727635
331,cockburn town,21.4612,-71.1419,78.76,69,40,12.66,TC,1704727635
332,charters towers,-20.1,146.2667,76.41,86,94,5.41,AU,1704727636
333,inhambane,-23.865,35.3833,84.18,74,20,14.97,MZ,1704727637
334,al mishkhab,31.8042,44.4911,60.91,18,37,8.34,IQ,1704727640
335,maceio,-9.6658,-35.7353,94.44,40,40,11.5,BR,1704727642
336,castillos,-34.1667,-53.8333,78.1,59,45,6.82,UY,1704727643
337,kasson,44.03,-92.7507,25.86,93,100,10.36,US,1704727643
338,fisterra,42.9049,-9.2629,45.75,67,100,2.66,ES,1704727644
339,la'ie,21.6477,-157.9253,76.96,84,94,11.68,US,1704727644
340,sinabang,2.4803,96.3801,79.18,87,100,3.76,ID,1704727645
341,aykhal,66.0,111.5,-25.64,98,13,4.23,RU,1704727645
342,huangmei,30.1924,116.025,44.62,72,6,0.6,CN,1704727646
343,cromer,52.9312,1.2989,38.07,64,99,15.99,GB,1704727651
344,ulladulla,-35.35,150.4667,69.3,86,6,4.83,AU,1704727654
345,ikwiriri,-7.9562,38.9716,78.76,93,94,5.84,TZ,1704727655
346,carnarvon,-24.8667,113.6333,73.81,81,0,15.9,AU,1704727655
347,ancud,-41.8697,-73.8203,58.15,50,11,7.7,CL,1704727656
348,buka,40.8108,69.1986,49.35,72,81,3.29,UZ,1704727656
349,siwa oasis,29.2041,25.5195,61.72,23,100,3.69,EG,1704727657
350,ban na san,8.8004,99.3637,76.62,89,23,3.51,TH,1704727657
351,labuan,5.2767,115.2417,82.76,89,20,3.44,MY,1704727658
352,yemva,62.59,50.8594,11.07,94,100,7.85,RU,1704727658
353,osmaneli,40.3572,30.0142,56.84,66,33,4.16,TR,1704727659
354,ko pha ngan,9.7578,100.0291,77.68,77,49,9.55,TH,1704727659
355,nova vicosa,-17.8919,-39.3719,82.87,75,97,8.59,BR,1704727660
356,waingapu,-9.6567,120.2641,81.41,83,99,6.4,ID,1704727660
357,xianning,29.8833,114.2167,48.76,74,34,2.89,CN,1704727661
358,choyr,46.3611,108.3611,-2.33,92,17,5.17,MN,1704727661
359,constitucion,-35.3333,-72.4167,67.91,51,0,13.04,CL,1704727662
360,huangnihe,43.5583,128.0239,14.04,85,100,11.61,CN,1704727662
361,uturoa,-16.7333,-151.4333,80.51,80,53,14.25,PF,1704727663
362,al jawf,29.5,38.75,68.85,33,10,6.35,SA,1704727663
363,estevan,49.1334,-102.9842,5.34,78,100,2.3,CA,1704727664
364,inderbor,48.55,51.7833,15.64,56,89,14.07,KZ,1704727664
365,nova sintra,14.8667,-24.7167,70.7,66,87,16.37,CV,1704727665
366,bontang,0.1333,117.5,78.82,85,100,3.62,ID,1704727665
367,luau,-10.7073,22.2247,70.07,93,99,3.8,AO,1704727666
368,stephenville,32.2207,-98.2023,57.15,94,100,9.22,US,1704727666
369,reggane,26.7158,0.1714,75.31,16,0,6.6,DZ,1704727667
370,pekan,3.4836,103.3996,78.91,93,100,8.52,MY,1704727667
371,alo,7.4178,6.7371,100.27,20,8,4.65,NG,1704727667
372,paphos,34.7667,32.4167,64.18,68,20,2.3,CY,1704727668
373,san ignacio,17.1561,-89.0714,73.54,88,75,0.0,BZ,1704727668
374,el alto,-4.2714,-81.2147,82.06,63,82,7.43,PE,1704727669
375,kruisfontein,-34.0033,24.7314,65.88,73,100,9.15,ZA,1704727393
376,praia da vitoria,38.7333,-27.0667,64.76,63,20,10.63,PT,1704727670
377,karachi,24.9056,67.0822,69.62,46,0,9.22,PK,1704727670
378,gillette,44.2911,-105.5022,10.02,86,100,10.36,US,1704727671
379,pacific grove,36.6177,-121.9166,42.17,89,0,6.91,US,1704727600
380,sechura,-5.5569,-80.8222,80.55,58,64,8.61,PE,1704727672
381,leava,-14.3,-178.1667,82.42,79,100,9.86,WF,1704727672
382,val-d'or,48.1002,-77.7828,10.49,85,40,6.91,CA,1704727419
383,magtaking,15.9854,120.1832,77.05,79,10,6.15,PH,1704727673
384,carloforte,39.145,8.3058,52.41,68,100,32.68,IT,1704727673
385,sao joao da barra,-21.6403,-41.0511,91.49,80,98,10.07,BR,1704727674
386,taunggyi,20.7833,97.0333,51.62,59,1,2.01,MM,1704727674
387,portoferraio,42.8115,10.3146,54.52,67,77,24.63,IT,1704727675
388,san juan,-31.5375,-68.5364,83.95,37,7,20.33,AR,1704727605
389,srivardhan,18.0333,73.0167,77.27,77,7,3.89,IN,1704727676
390,dunedin,-45.8742,170.5036,54.81,91,100,4.0,NZ,1704727481
391,rio grande,-32.035,-52.0986,84.31,85,100,12.26,BR,1704727378
392,la passe,45.5549,-0.8967,35.83,61,6,11.52,FR,1704727681
393,qamdo,31.1667,97.2333,17.96,29,0,3.04,CN,1704727681
394,nuku'alofa,-21.1333,-175.2,79.14,94,75,6.91,TO,1704727681
395,lepsy,46.235,78.9456,38.07,90,100,12.8,KZ,1704727682
396,watampone,-4.5386,120.3279,76.82,90,98,5.64,ID,1704727682
397,greater sudbury,46.49,-80.99,22.17,77,79,5.06,CA,1704727449
398,saint-philippe,-21.3585,55.7679,80.19,79,97,8.84,RE,1704727684
399,jaffa,32.0504,34.7522,68.09,64,0,4.61,IL,1704727685
400,sayat,38.7839,63.8803,40.87,32,1,15.68,TM,1704727686
401,idfu,24.9803,32.8747,81.05,18,3,9.17,EG,1704727686
402,hasaki,35.7333,140.8333,28.8,29,7,1.54,JP,1704727687
403,glace bay,46.1969,-59.957,26.98,76,100,18.99,CA,1704727687
404,zaragoza,41.6561,-0.8773,50.02,49,20,23.02,ES,1704727411
405,manacapuru,-3.2997,-60.6206,90.54,54,100,3.87,BR,1704727694
406,bamnet narong,15.4992,101.6897,76.66,52,3,3.44,TH,1704727695
407,dapa,9.7594,126.0531,79.16,89,59,8.7,PH,1704727695
408,shubarshi,48.5872,57.1869,14.38,80,94,8.01,KZ,1704727696
409,gorontalo,0.5412,123.0595,75.92,95,56,3.49,ID,1704727696
410,tadine,-21.55,167.8833,76.95,87,90,8.52,NC,1704727696
411,auxerre,47.8,3.5667,30.63,60,100,12.46,FR,1704727697
412,oriximina,-1.7656,-55.8661,84.67,70,100,3.89,BR,1704727698
413,solikamsk,59.6196,56.7729,-13.79,100,100,3.83,RU,1704727698
414,champerico,14.3,-91.9167,84.74,68,3,4.92,GT,1704727699
415,kuta,-8.7233,115.1723,82.35,88,75,5.99,ID,1704727623
416,lagodekhi,41.8268,46.2767,54.5,41,33,3.98,GE,1704727700
417,mugia,43.1041,-9.2179,45.91,66,100,1.01,ES,1704727700
418,calliope,-24.0,151.2,80.44,78,40,5.75,AU,1704727701
419,pernik,42.6,23.0333,33.48,80,100,6.67,BG,1704727611
420,altamira,-3.2033,-52.2064,89.69,66,75,6.91,BR,1704727702
421,kenai,60.5544,-151.2583,24.89,99,0,6.91,US,1704727702
422,cabedelo,-6.9811,-34.8339,90.27,63,6,11.83,BR,1704727703
423,pangody,65.85,74.4859,-2.58,98,100,10.29,RU,1704727703
424,minab,27.1467,57.0801,71.53,25,0,4.09,IR,1704727704
425,broken hill,-31.95,141.4333,71.55,62,0,10.09,AU,1704727704
426,puerto deseado,-47.7503,-65.8938,62.83,38,5,10.89,AR,1704727705
427,bratsk,56.1325,101.6142,3.69,98,71,6.08,RU,1704727705
428,shippensburg,40.0507,-77.5203,40.55,83,15,8.08,US,1704727706
429,muroto-misakicho,33.2833,134.15,45.84,49,97,3.58,JP,1704727706
430,oban,56.4127,-5.4706,37.31,93,75,2.3,GB,1704727707
431,tumpat,6.1978,102.171,80.58,83,20,9.22,MY,1704727512
432,conduaga,8.862,117.4893,79.74,82,64,3.02,PH,1704727708
433,chinhoyi,-17.3667,30.2,75.09,77,98,1.34,ZW,1704727709
434,sucre,-19.0333,-65.2627,73.06,37,4,6.67,BO,1704727688
435,balestrate,38.0513,13.0072,55.0,76,75,29.93,IT,1704727710
436,karratha,-20.7377,116.8463,92.17,22,0,21.85,AU,1704727710
437,codrington,-38.2667,141.9667,59.76,84,97,8.59,AU,1704727710
438,howard springs,-12.497,131.047,80.51,95,100,4.76,AU,1704727711
439,yeppoon,-23.1333,150.7333,78.58,84,97,8.48,AU,1704727711
440,hadibu,12.65,54.0333,75.52,66,92,14.76,YE,1704727712
441,port-vila,-17.7338,168.3219,76.6,94,75,2.3,VU,1704727712
442,wauchope,-31.45,152.7333,72.97,93,100,2.24,AU,1704727713
443,at taj,24.2049,23.2857,73.33,16,53,5.5,LY,1704727713
444,as sulayyil,20.4607,45.5779,68.25,31,0,9.6,SA,1704727714
445,cabo san lucas,22.8909,-109.9124,67.75,58,20,10.36,MX,1704727714
446,basyayla,36.7534,32.6802,43.0,91,100,8.34,TR,1704727715
447,muynoq,43.7683,59.0214,41.97,62,100,9.24,UZ,1704727716
448,chulakkurgan,43.765,69.1814,39.96,64,100,14.12,KZ,1704727716
449,keren,15.7778,38.4581,69.39,53,6,8.19,ER,1704727717
450,benguela,-12.5763,13.4055,81.23,68,93,9.1,AO,1704727717
451,mill plain,45.6429,-122.494,41.76,95,100,3.0,US,1704727718
452,vila franca do campo,37.7167,-25.4333,64.89,99,79,9.57,PT,1704727718
453,emerald,-23.5333,148.1667,78.48,77,100,11.48,AU,1704727719
454,kismayo,-0.3582,42.5454,80.87,74,68,19.24,SO,1704727719
455,yichang,30.7144,111.2847,48.51,78,0,2.15,CN,1704727720
456,qarqaraly,49.4058,75.4742,20.53,82,97,24.47,KZ,1704727720
457,kourou,5.1552,-52.6478,84.25,76,22,9.66,GF,1704727721
458,margate,51.3813,1.3862,34.9,67,100,5.99,GB,1704727750
459,namibe,-15.1961,12.1522,77.67,71,60,12.95,AO,1704727723
460,lompoc,34.6391,-120.4579,43.92,79,0,4.0,US,1704727723
461,skelleftea,64.7507,20.9528,34.16,100,0,11.5,SE,1704727724
462,alice springs,-23.7,133.8833,83.21,41,44,5.99,AU,1704727724
463,grand falls-windsor,48.9332,-55.6649,24.51,76,84,5.01,CA,1704727725
464,emporia,38.4039,-96.1817,34.0,93,100,13.8,US,1704727671
465,saa,4.3667,11.45,94.55,22,33,0.74,CM,1704727726
466,minas de marcona,-15.2119,-75.1103,70.66,65,86,11.23,PE,1704727726
467,camabatela,-8.1881,15.375,73.98,67,100,6.29,AO,1704727726
468,wanning,18.8003,110.3967,70.88,90,40,2.66,CN,1704727727
469,griffith,41.5284,-87.4237,34.9,89,100,8.05,US,1704727565
470,wainwright,52.839,-110.8572,-3.53,96,7,6.06,CA,1704727728
471,martinopolis,-22.1458,-51.1708,97.92,26,0,7.27,BR,1704727617
472,smithers,54.7804,-127.1743,21.52,100,100,2.3,CA,1704727729
473,akrehamn,59.2667,5.1833,29.41,80,40,0.0,NO,1704727729
474,ibi,38.6253,-0.5723,53.46,36,6,15.82,ES,1704727730
475,norderney,53.7,7.15,32.99,71,83,22.64,DE,1704727730
476,fedorovskiy,45.0972,40.9517,43.34,84,100,10.45,RU,1704727731
477,glazunovka,52.4986,36.3275,-6.29,91,99,5.5,RU,1704727731
478,mahanoro,-19.9,48.8,80.56,79,58,4.27,MG,1704727732
479,vila velha,-20.3297,-40.2925,89.55,65,20,11.99,BR,1704727732
480,santander,43.4647,-3.8044,50.47,63,20,11.99,ES,1704727733
481,talara,-4.5772,-81.2719,84.96,58,0,19.57,PE,1704727733
482,kill devil hills,36.0307,-75.676,48.2,69,40,10.36,US,1704727734
483,nishinoomote,30.7333,131.0,52.79,67,100,14.63,JP,1704727734
484,luquillo,18.3725,-65.7166,84.42,73,0,10.36,PR,1704727735
485,kalamb,19.05,73.95,76.24,34,7,6.11,IN,1704727735
486,santiago,-33.4569,-70.6483,82.29,39,0,6.91,CL,1704727548
487,mariinsk,56.2139,87.7472,34.0,91,100,16.84,RU,1704727736
488,plouzane,48.3833,-4.6167,41.18,73,75,10.36,FR,1704727737
489,tupiza,-21.45,-65.7167,75.65,26,1,4.47,BO,1704727737
490,lebanon,36.2081,-86.2911,39.96,90,0,4.0,US,1704727614
491,macedo de cavaleiros,41.5382,-6.9611,43.27,59,100,2.98,PT,1704727738
492,tromso,69.6496,18.957,33.82,93,100,19.57,NO,1704727739
493,crane,31.3974,-102.3501,41.45,30,25,24.83,US,1704727739
494,robertsport,6.7533,-11.3686,84.88,70,43,11.41,LR,1704727740
495,antofagasta,-23.65,-70.4,74.48,65,10,8.86,CL,1704727740
496,tataouine,32.9297,10.4518,54.48,42,0,22.37,TN,1704727741
497,thunder bay,48.4001,-89.3168,1.38,78,75,4.61,CA,1704727741
498,tomatlan,19.9333,-105.25,71.06,84,98,1.86,MX,1704727741
499,port alberni,49.2413,-124.8028,37.24,95,100,2.26,CA,1704727742
500,semirom,31.4167,51.5667,38.25,18,92,3.85,IR,1704727743
501,mwene-ditu,-7.0,23.45,74.26,86,99,2.93,CD,1704727743
502,iskushuban,10.2837,50.23,74.95,36,70,17.6,SO,1704727744
503,lijiang,26.8688,100.2207,34.56,59,0,3.8,CN,1704727744
504,ramadi,33.4226,43.3058,60.51,34,81,8.7,IQ,1704727744
505,ocos,14.5094,-92.1933,80.78,69,3,4.79,GT,1704727745
506,bikenibeu village,1.3673,173.1241,82.36,94,75,5.75,KI,1704727745
507,tingo maria,-9.2895,-76.0088,77.31,83,75,1.14,PE,1704727746
508,vellanur,13.1544,80.0992,80.42,83,75,6.91,IN,1704727746
509,ritchie,-29.038,24.6028,74.41,56,100,11.72,ZA,1704727747
510,whangarei,-35.7317,174.3239,57.06,96,7,0.58,NZ,1704727748
511,cururupu,-1.8283,-44.8683,87.98,56,100,8.08,BR,1704727748
512,antsiranana,-12.2787,49.2917,83.16,78,40,0.0,MG,1704727749
513,kudahuvadhoo,2.6708,72.8944,82.71,74,100,11.18,MV,1704727749
514,roma,43.2128,-75.4557,33.82,95,69,1.01,US,1704727723
515,monroe,43.1501,-77.6831,36.7,90,100,6.91,US,1704727674
516,kayangel,8.0823,134.7173,83.14,80,90,20.71,PW,1704727751
517,north bend,43.4065,-124.2243,43.86,93,100,8.05,US,1704727751
518,tocoa,15.6833,-86.0,82.02,59,3,2.19,HN,1704727752
519,wurtulla,-26.7568,153.1256,77.05,100,100,4.38,AU,1704727752
520,murun-kuren,49.6342,100.1625,-3.26,96,12,1.57,MN,1704727753
521,bobo-dioulasso,11.1771,-4.2979,95.45,11,0,6.91,BF,1704727753
522,nguigmi,14.2495,13.1092,82.87,14,2,4.43,NE,1704727754
523,richards bay,-28.783,32.0377,76.33,80,98,11.52,ZA,1704727754
524,curuzu cuatia,-29.7917,-58.0546,74.7,90,100,8.28,AR,1704727755
525,auki,-8.7676,160.7034,78.62,88,23,2.77,SB,1704727755
526,port augusta,-32.5,137.7667,68.43,73,0,13.62,AU,1704727756
527,changli,39.7042,119.1506,27.88,55,100,4.38,CN,1704727756
528,chulym,55.0997,80.9572,20.97,86,92,23.35,RU,1704727757
529,yurty,56.0498,97.6348,6.35,92,100,5.28,RU,1704727757
530,primorsk,46.7348,36.3443,28.74,90,100,22.01,UA,1704727758
531,el casar,38.5309,-5.9251,49.98,45,100,2.68,ES,1704727758
532,salinopolis,-0.6136,-47.3561,81.81,82,95,11.3,BR,1704727759
533,taylorville,39.5489,-89.2945,34.9,81,0,12.66,US,1704727760
534,acapulco de juarez,16.8634,-99.8901,76.82,78,20,4.61,MX,1704727639
535,pontes e lacerda,-15.2261,-59.3353,92.89,47,73,8.16,BR,1704727490
536,al ghayzah,16.2079,52.176,75.29,37,66,5.41,YE,1704727761
537,cafayate,-26.073,-65.9761,82.29,54,16,8.28,AR,1704727762
538,patong,7.8961,98.2966,80.74,80,8,16.46,TH,1704727762
539,datong,40.0936,113.2914,17.13,87,100,2.89,CN,1704727763
540,vadso,70.0744,29.7487,19.56,86,40,4.61,NO,1704727763
541,aktau,43.65,51.2,36.18,79,100,19.3,KZ,1704727764
542,yatou,37.15,122.3833,38.62,87,21,6.24,CN,1704727764
543,dembi dolo,8.5333,34.8,72.93,40,58,4.03,ET,1704727765
544,kasempa,-13.4584,25.8338,75.51,80,63,3.36,ZM,1704727765
545,tefe,-3.3542,-64.7114,87.91,66,40,8.05,BR,1704727766
546,belaya glina,46.07,40.86,38.71,94,100,11.45,RU,1704727766
547,ilha solteira,-20.4328,-51.3425,97.92,29,1,7.83,BR,1704727767
548,grande prairie,55.1667,-118.8027,-12.82,84,20,2.3,CA,1704727520
549,ocean city,39.2776,-74.5746,44.02,75,6,7.0,US,1704727768
550,sanga-sanga,5.0725,119.7853,81.93,74,98,2.28,PH,1704727769
551,lethem,3.3803,-59.7968,91.08,34,59,13.44,GY,1704727769
552,yaren,-0.5472,166.916,83.05,77,67,7.67,NR,1704727776
553,takab,36.4009,47.1133,37.31,30,51,4.0,IR,1704727776
554,lerwick,60.1545,-1.1494,41.0,63,100,5.82,GB,1704727776
555,shahrud,36.4182,54.9763,41.85,44,98,5.44,IR,1704727777
556,arroio grande,-32.2375,-53.0869,77.56,78,100,8.25,BR,1704727778
